"[530, 529]",331,132,333,329.94
"[530, 529]",331,132,333,329.94
"[530, 529]",331,132,333,329.94
"[528, 529]",331,132,135,381.46
"[528, 529]",331,132,135,381.46
"[528, 529]",331,132,135,381.46
"[531, 532]",331,134,325,419.73
"[531, 532]",331,134,325,419.73
"[531, 532]",331,134,325,419.73
"[533, 527]",331,334,1,264.64
"[533, 527]",331,334,1,264.64
"[534, 530]",331,333,139,234.72
"[534, 530]",331,333,139,234.72
"[526, 535]",331,31,33,290.62
"[526, 535]",331,31,33,290.62
"[526, 535]",331,31,33,290.62
"[526, 535]",331,31,33,290.62
"[535, 536]",331,33,335,498.35
"[535, 536]",331,33,335,498.35
"[535, 536]",331,33,335,498.35
"[535, 536]",331,33,335,498.35
"[531, 528]",331,135,325,462.48
"[531, 528]",331,135,325,462.48
"[531, 528]",331,135,325,462.48
"[537, 538]",331,336,337,272.98
"[537, 538]",331,336,337,272.98
"[537, 538]",331,336,337,272.98
"[538, 536]",331,336,335,175.95
"[538, 536]",331,336,335,175.95
"[538, 536]",331,336,335,175.95
"[534, 537]",331,337,139,264.18
"[534, 537]",331,337,139,264.18
"[534, 537]",331,337,139,264.18
"[539, 540]",338,176,177,273.02
"[539, 540]",338,176,177,273.02
"[540, 541]",338,177,178,269.20
"[540, 541]",338,177,178,269.20
"[541, 542]",338,178,179,257.31
"[541, 542]",338,178,179,257.31
"[542, 543]",338,179,225,258.98
"[542, 543]",338,179,225,258.98
"[543, 544]",338,225,272,258.75
"[543, 544]",338,225,272,258.75
"[545, 546]",339,340,341,421.36
"[545, 546]",339,340,341,421.36
"[547, 545]",339,342,341,354.45
"[547, 545]",339,342,341,354.45
"[548, 549]",340,343,344,497.91
"[548, 549]",340,343,344,497.91
"[549, 550]",340,343,345,83.68
"[549, 550]",340,343,345,83.68
"[546, 551]",340,339,346,48.11
"[546, 551]",340,339,346,48.11
"[552, 546]",340,339,347,160.66
"[552, 546]",340,339,347,160.66
"[553, 548]",340,344,348,336.77
"[550, 554]",340,345,349,172.07
"[550, 554]",340,345,349,172.07
"[551, 555]",340,346,350,179.51
"[551, 555]",340,346,350,179.51
"[555, 556]",340,351,350,439.19
"[555, 556]",340,351,350,439.19
"[554, 552]",340,349,347,83.63
"[554, 552]",340,349,347,83.63
"[557, 179]",129,71,19,360.02
"[557, 179]",129,71,19,360.02
"[558, 559]",129,71,126,131.29
"[182, 203]",129,128,130,432.02
"[182, 203]",129,128,130,432.02
"[204, 182]",129,128,131,408.70
"[204, 182]",129,128,131,408.70
"[220, 560]",129,150,156,525.52
"[561, 562]",129,226,235,206.04
"[561, 562]",129,226,235,206.04
"[563, 564]",129,226,352,78.48
"[565, 566]",129,236,233,82.22
"[565, 566]",129,236,233,82.22
"[566, 567]",129,236,234,207.04
"[566, 567]",129,236,234,207.04
"[568, 435]",129,294,295,550.00
"[568, 435]",129,294,295,550.00
"[569, 570]",129,353,304,221.91
"[571, 569]",129,353,190,216.04
"[572, 573]",129,354,355,408.82
"[572, 573]",129,354,355,408.82
"[574, 572]",129,354,356,502.35
"[574, 572]",129,354,356,502.35
"[575, 576]",129,310,332,295.86
"[575, 577]",129,310,33,474.62
"[578, 579]",129,134,357,105.95
"[578, 579]",129,134,357,105.95
"[580, 581]",129,358,359,250.32
"[580, 581]",129,358,359,250.32
"[582, 583]",129,360,361,214.02
"[582, 583]",129,360,361,214.02
"[583, 584]",129,360,362,85.84
"[583, 584]",129,360,362,85.84
"[568, 585]",129,295,257,484.08
"[568, 585]",129,295,257,484.08
"[586, 587]",129,2,363,258.10
"[570, 588]",129,304,7,249.22
"[589, 590]",129,8,9,262.61
"[590, 591]",129,9,10,283.60
"[590, 591]",129,9,10,283.60
"[591, 592]",129,10,34,282.17
"[591, 592]",129,10,34,282.17
"[592, 593]",129,34,305,318.28
"[592, 593]",129,34,305,318.28
"[594, 595]",129,13,14,248.65
"[595, 596]",129,14,15,256.64
"[595, 596]",129,14,15,256.64
"[596, 597]",129,15,16,256.33
"[596, 597]",129,15,16,256.33
"[597, 598]",129,16,17,255.66
"[597, 598]",129,16,17,255.66
"[598, 599]",129,17,18,270.18
"[598, 599]",129,17,18,270.18
"[599, 557]",129,18,19,288.43
"[599, 557]",129,18,19,288.43
"[600, 601]",129,364,365,85.39
"[600, 601]",129,364,365,85.39
"[601, 602]",129,364,366,441.02
"[601, 602]",129,364,366,441.02
"[603, 604]",129,367,368,250.14
"[603, 604]",129,367,368,250.14
"[605, 604]",129,367,369,250.78
"[605, 604]",129,367,369,250.78
"[606, 607]",129,370,168,255.86
"[608, 609]",129,371,372,431.81
"[608, 609]",129,371,372,431.81
"[609, 610]",129,371,373,356.25
"[609, 610]",129,371,373,356.25
"[611, 612]",129,374,211,551.03
"[613, 578]",129,357,375,228.27
"[613, 578]",129,357,375,228.27
"[585, 574]",129,257,356,574.92
"[585, 574]",129,257,356,574.92
"[605, 613]",129,375,369,260.26
"[605, 613]",129,375,369,260.26
"[587, 571]",129,363,190,248.22
"[181, 614]",129,148,130,530.90
"[181, 614]",129,148,130,530.90
"[615, 183]",129,131,149,572.42
"[615, 183]",129,131,149,572.42
"[615, 616]",129,149,239,278.86
"[616, 617]",129,239,240,272.83
"[616, 617]",129,239,240,272.83
"[617, 618]",129,240,241,271.88
"[617, 618]",129,240,241,271.88
"[618, 619]",129,241,243,267.39
"[618, 619]",129,241,243,267.39
"[619, 620]",129,243,245,266.35
"[619, 620]",129,243,245,266.35
"[620, 621]",129,245,246,268.55
"[620, 621]",129,245,246,268.55
"[622, 219]",129,156,157,524.22
"[622, 623]",129,157,158,269.53
"[623, 624]",129,158,159,262.82
"[624, 625]",129,159,160,262.66
"[625, 626]",129,160,161,261.28
"[626, 627]",129,161,162,260.63
"[627, 628]",129,162,163,263.68
"[627, 628]",129,162,163,263.68
"[628, 629]",129,163,164,261.95
"[629, 630]",129,164,165,264.85
"[630, 631]",129,165,166,271.75
"[630, 631]",129,165,166,271.75
"[631, 632]",129,166,167,303.94
"[631, 632]",129,166,167,303.94
"[632, 633]",129,167,152,301.49
"[632, 633]",129,167,152,301.49
"[634, 635]",129,259,262,309.76
"[635, 636]",129,262,263,301.90
"[635, 636]",129,262,263,301.90
"[636, 637]",129,263,376,299.64
"[636, 637]",129,263,376,299.64
"[637, 582]",129,376,361,297.45
"[637, 582]",129,376,361,297.45
"[638, 639]",129,268,269,267.43
"[638, 639]",129,268,269,267.43
"[639, 640]",129,269,270,283.05
"[639, 640]",129,269,270,283.05
"[640, 641]",129,270,271,285.68
"[640, 641]",129,270,271,285.68
"[641, 642]",129,271,377,264.51
"[641, 642]",129,271,377,264.51
"[642, 643]",129,377,378,263.91
"[642, 643]",129,377,378,263.91
"[643, 644]",129,378,379,265.63
"[643, 644]",129,378,379,265.63
"[645, 646]",129,380,381,265.02
"[645, 646]",129,380,381,265.02
"[646, 647]",129,381,382,258.26
"[646, 647]",129,381,382,258.26
"[647, 648]",129,382,383,259.65
"[647, 648]",129,382,383,259.65
"[648, 649]",129,383,384,262.89
"[648, 649]",129,383,384,262.89
"[650, 649]",129,384,385,262.98
"[650, 649]",129,384,385,262.98
"[650, 651]",129,385,386,264.98
"[650, 651]",129,385,386,264.98
"[651, 652]",129,386,387,271.43
"[651, 652]",129,386,387,271.43
"[652, 653]",129,387,388,309.02
"[652, 653]",129,387,388,309.02
"[653, 654]",129,388,389,311.79
"[653, 654]",129,388,389,311.79
"[655, 654]",129,389,390,438.45
"[655, 654]",129,389,390,438.45
"[655, 580]",129,390,359,262.62
"[655, 580]",129,390,359,262.62
"[656, 657]",129,195,202,259.73
"[656, 657]",129,195,202,259.73
"[658, 657]",129,202,203,261.05
"[658, 657]",129,202,203,261.05
"[658, 659]",129,203,204,261.29
"[658, 659]",129,203,204,261.29
"[659, 660]",129,204,205,262.61
"[659, 660]",129,204,205,262.61
"[660, 661]",129,205,206,277.89
"[660, 661]",129,205,206,277.89
"[662, 661]",129,206,210,1053.74
"[662, 663]",129,210,197,279.42
"[662, 663]",129,210,197,279.42
"[663, 664]",129,197,198,260.65
"[663, 664]",129,197,198,260.65
"[664, 612]",129,198,211,260.96
"[664, 612]",129,198,211,260.96
"[606, 665]",129,168,169,264.57
"[666, 667]",129,284,391,121.93
"[668, 669]",129,285,286,287.75
"[668, 669]",129,285,286,287.75
"[668, 666]",129,285,391,137.91
"[669, 670]",129,286,288,289.52
"[669, 670]",129,286,288,289.52
"[670, 671]",129,288,289,238.78
"[670, 671]",129,288,289,238.78
"[671, 672]",129,289,290,258.42
"[671, 672]",129,289,290,258.42
"[672, 673]",129,290,291,242.88
"[672, 673]",129,290,291,242.88
"[673, 674]",129,291,292,262.38
"[673, 674]",129,291,292,262.38
"[674, 675]",129,292,293,183.74
"[674, 675]",129,292,293,183.74
"[675, 676]",129,293,392,377.90
"[675, 676]",129,293,392,377.90
"[676, 677]",129,392,393,438.32
"[676, 677]",129,392,393,438.32
"[677, 600]",129,393,365,452.26
"[677, 600]",129,393,365,452.26
"[602, 573]",129,366,355,169.13
"[602, 573]",129,366,355,169.13
"[678, 608]",129,394,372,579.73
"[678, 608]",129,394,372,579.73
"[610, 679]",129,373,395,305.12
"[610, 679]",129,373,395,305.12
"[679, 680]",129,395,396,140.57
"[680, 681]",129,397,396,145.17
"[680, 681]",129,397,396,145.17
"[682, 681]",129,397,231,306.31
"[682, 681]",129,397,231,306.31
"[683, 682]",129,231,231,147.49
"[682, 684]",129,231,232,288.22
"[682, 684]",129,231,232,288.22
"[565, 684]",129,232,233,407.49
"[565, 684]",129,232,233,407.49
"[567, 561]",129,234,235,265.68
"[567, 561]",129,234,235,265.68
"[685, 686]",129,398,398,199.23
"[685, 686]",129,398,398,199.23
"[185, 687]",132,128,128,126.32
"[688, 687]",132,128,399,246.89
"[689, 690]",132,128,400,421.11
"[689, 690]",132,128,400,421.11
"[691, 692]",132,401,402,86.79
"[693, 529]",132,331,403,285.43
"[694, 695]",132,129,404,264.74
"[695, 696]",132,129,405,264.34
"[697, 698]",132,406,407,241.30
"[697, 698]",132,406,407,241.30
"[699, 700]",132,408,326,97.23
"[700, 701]",132,408,409,171.28
"[702, 699]",132,326,410,159.86
"[703, 704]",132,411,412,250.88
"[703, 704]",132,411,412,250.88
"[701, 694]",132,404,409,265.93
"[693, 705]",132,403,413,242.04
"[706, 707]",132,414,415,239.62
"[706, 707]",132,414,415,239.62
"[708, 706]",132,414,416,236.17
"[708, 706]",132,414,416,236.17
"[696, 709]",132,417,405,247.67
"[709, 710]",132,417,418,253.10
"[705, 702]",132,413,410,252.51
"[704, 708]",132,416,412,250.15
"[704, 708]",132,416,412,250.15
"[711, 691]",132,419,402,273.71
"[711, 691]",132,419,402,273.71
"[712, 688]",132,399,140,226.69
"[713, 714]",134,420,421,179.21
"[713, 714]",134,420,421,179.21
"[715, 716]",134,422,415,112.71
"[715, 716]",134,422,415,112.71
"[716, 714]",134,415,421,225.98
"[716, 714]",134,415,421,225.98
"[205, 717]",151,128,150,900.93
"[205, 717]",151,128,150,900.93
"[717, 718]",151,128,423,824.58
"[717, 718]",151,128,423,824.58
"[205, 719]",151,150,424,769.34
"[205, 719]",151,150,424,769.34
"[720, 391]",151,226,236,900.82
"[391, 348]",151,236,238,898.95
"[721, 722]",425,194,359,162.00
"[721, 722]",425,194,359,162.00
"[723, 724]",425,263,376,259.22
"[723, 724]",425,263,376,259.22
"[724, 725]",425,376,361,261.49
"[724, 725]",425,376,361,261.49
"[725, 726]",425,361,362,261.26
"[725, 726]",425,361,362,261.26
"[726, 727]",425,362,426,266.26
"[726, 727]",425,362,426,266.26
"[727, 728]",425,426,427,254.45
"[727, 728]",425,426,427,254.45
"[728, 729]",425,427,428,260.15
"[728, 729]",425,427,428,260.15
"[729, 730]",425,428,429,260.27
"[729, 730]",425,428,429,260.27
"[730, 731]",425,429,430,261.81
"[730, 731]",425,429,430,261.81
"[731, 732]",425,430,431,259.60
"[731, 732]",425,430,431,259.60
"[732, 733]",425,431,432,286.47
"[733, 734]",425,432,264,282.94
"[734, 735]",425,264,265,263.99
"[734, 735]",425,264,265,263.99
"[735, 736]",425,265,266,264.87
"[735, 736]",425,265,266,264.87
"[736, 737]",425,266,267,265.70
"[736, 737]",425,266,267,265.70
"[737, 738]",425,267,268,280.81
"[737, 738]",425,267,268,280.81
"[738, 739]",425,268,377,1058.67
"[739, 740]",425,377,378,285.36
"[740, 741]",425,378,379,264.12
"[741, 742]",425,379,433,264.12
"[742, 743]",425,433,434,265.40
"[743, 744]",425,434,435,284.10
"[745, 746]",425,436,437,290.81
"[745, 746]",425,436,437,290.81
"[747, 746]",425,437,382,781.02
"[747, 748]",425,382,383,256.26
"[748, 749]",425,383,384,261.61
"[748, 749]",425,383,384,261.61
"[749, 750]",425,384,385,262.90
"[749, 750]",425,384,385,262.90
"[750, 751]",425,385,386,261.93
"[750, 751]",425,385,386,261.93
"[751, 752]",425,386,387,262.04
"[751, 752]",425,386,387,262.04
"[752, 753]",425,387,388,279.50
"[752, 753]",425,387,388,279.50
"[753, 754]",425,388,389,283.07
"[753, 754]",425,388,389,283.07
"[754, 755]",425,389,390,263.67
"[754, 755]",425,389,390,263.67
"[755, 721]",425,390,359,260.56
"[755, 721]",425,390,359,260.56
"[756, 757]",408,134,375,169.63
"[758, 759]",408,438,439,34.09
"[760, 761]",408,440,346,188.70
"[762, 763]",408,441,368,244.47
"[764, 756]",408,375,369,293.05
"[765, 766]",438,129,442,483.96
"[765, 766]",438,129,442,483.96
"[767, 765]",438,408,442,244.35
"[767, 765]",438,408,442,244.35
"[253, 768]",189,180,311,333.86
"[253, 768]",189,180,311,333.86
"[769, 770]",189,310,229,405.64
"[769, 770]",189,310,229,405.64
"[768, 769]",189,310,311,449.79
"[768, 769]",189,310,311,449.79
"[771, 772]",189,312,190,344.12
"[771, 772]",189,312,190,344.12
"[770, 773]",189,313,229,276.68
"[770, 773]",189,313,229,276.68
"[773, 774]",189,313,314,375.69
"[773, 774]",189,313,314,375.69
"[188, 775]",136,128,400,586.82
"[776, 777]",136,313,229,425.87
"[775, 776]",136,229,400,495.87
"[778, 779]",443,444,445,57.67
"[778, 780]",443,446,445,606.80
"[256, 781]",192,180,310,422.48
"[782, 256]",192,180,184,445.02
"[781, 783]",192,185,310,449.21
"[783, 784]",192,185,229,153.68
"[785, 786]",192,447,312,198.19
"[784, 787]",192,313,229,317.83
"[784, 787]",192,313,229,317.83
"[787, 788]",192,313,314,317.07
"[787, 788]",192,313,314,317.07
"[788, 789]",192,314,448,349.59
"[788, 789]",192,314,448,349.59
"[789, 790]",192,448,318,103.59
"[500, 791]",316,315,449,224.94
"[792, 500]",316,315,450,264.87
"[793, 794]",316,134,357,219.08
"[793, 794]",316,134,357,219.08
"[795, 796]",316,438,451,214.47
"[795, 796]",316,438,451,214.47
"[797, 795]",316,438,452,240.24
"[798, 799]",316,453,454,265.33
"[798, 799]",316,453,454,265.33
"[800, 798]",316,453,455,276.31
"[800, 798]",316,453,455,276.31
"[799, 801]",316,454,456,210.11
"[799, 801]",316,454,456,210.11
"[796, 802]",316,440,451,240.33
"[796, 802]",316,440,451,240.33
"[802, 803]",316,440,457,227.11
"[802, 803]",316,440,457,227.11
"[801, 792]",316,456,450,221.93
"[801, 792]",316,456,450,221.93
"[804, 805]",316,368,458,255.02
"[804, 805]",316,368,458,255.02
"[806, 793]",316,357,375,244.02
"[806, 793]",316,357,375,244.02
"[791, 807]",316,459,449,229.04
"[807, 797]",316,459,452,240.41
"[803, 804]",316,457,458,230.48
"[803, 804]",316,457,458,230.48
"[808, 806]",316,375,369,259.16
"[808, 806]",316,375,369,259.16
"[809, 810]",460,461,409,319.59
"[811, 812]",411,303,335,486.27
"[813, 814]",411,443,462,500.39
"[813, 814]",411,443,462,500.39
"[814, 815]",411,443,351,392.02
"[814, 815]",411,443,351,392.02
"[816, 817]",411,333,337,531.29
"[818, 819]",411,463,135,618.04
"[818, 819]",411,463,135,618.04
"[819, 820]",411,463,464,247.55
"[819, 820]",411,463,464,247.55
"[820, 813]",411,464,462,270.17
"[820, 813]",411,464,462,270.17
"[812, 816]",411,337,335,450.71
"[812, 816]",411,337,335,450.71
"[821, 822]",465,308,466,497.34
"[821, 822]",465,308,466,497.34
"[823, 824]",465,132,467,315.55
"[824, 825]",465,132,135,360.44
"[824, 825]",465,132,135,360.44
"[823, 826]",465,333,467,103.31
"[827, 823]",465,333,337,536.55
"[822, 827]",465,337,466,439.79
"[822, 827]",465,337,466,439.79
"[828, 829]",360,358,359,252.06
"[828, 829]",360,358,359,252.06
"[830, 831]",360,271,377,254.72
"[830, 831]",360,271,377,254.72
"[831, 832]",360,377,378,274.61
"[831, 832]",360,377,378,274.61
"[832, 833]",360,378,379,265.00
"[832, 833]",360,378,379,265.00
"[833, 834]",360,379,433,263.47
"[833, 834]",360,379,433,263.47
"[834, 835]",360,433,434,264.14
"[834, 835]",360,433,434,264.14
"[835, 836]",360,434,435,284.16
"[835, 836]",360,434,435,284.16
"[836, 837]",360,435,468,281.94
"[836, 837]",360,435,468,281.94
"[837, 838]",360,468,469,262.16
"[837, 838]",360,468,469,262.16
"[838, 839]",360,469,470,261.67
"[838, 839]",360,469,470,261.67
"[839, 840]",360,470,471,263.70
"[839, 840]",360,470,471,263.70
"[840, 841]",360,471,472,258.05
"[840, 841]",360,471,472,258.05
"[842, 841]",360,472,473,259.99
"[842, 841]",360,472,473,259.99
"[842, 843]",360,473,474,263.40
"[842, 843]",360,473,474,263.40
"[843, 844]",360,474,475,263.94
"[843, 844]",360,474,475,263.94
"[844, 845]",360,475,476,259.10
"[844, 845]",360,475,476,259.10
"[845, 846]",360,476,436,280.04
"[845, 846]",360,476,436,280.04
"[846, 847]",360,436,437,291.60
"[846, 847]",360,436,437,291.60
"[848, 847]",360,437,382,791.44
"[848, 847]",360,437,382,791.44
"[849, 848]",360,382,386,1023.50
"[849, 850]",360,386,387,271.21
"[849, 850]",360,386,387,271.21
"[850, 851]",360,387,388,279.71
"[850, 851]",360,387,388,279.71
"[851, 852]",360,388,389,282.67
"[851, 852]",360,388,389,282.67
"[852, 853]",360,389,390,262.13
"[852, 853]",360,389,390,262.13
"[853, 828]",360,390,359,261.85
"[853, 828]",360,390,359,261.85
"[854, 855]",422,420,477,314.06
"[854, 855]",422,420,477,314.06
"[856, 854]",422,420,421,191.46
"[856, 854]",422,420,421,191.46
"[857, 715]",422,134,415,132.69
"[857, 715]",422,134,415,132.69
"[856, 857]",422,415,421,253.27
"[856, 857]",422,415,421,253.27
"[858, 859]",478,479,351,186.99
"[858, 859]",478,479,351,186.99
"[860, 858]",478,479,350,191.33
"[860, 858]",478,479,350,191.33
"[861, 862]",480,128,185,438.41
"[861, 862]",480,128,185,438.41
"[862, 863]",480,185,400,481.37
"[862, 863]",480,185,400,481.37
"[864, 865]",481,331,482,368.38
"[864, 865]",481,331,482,368.38
"[866, 867]",440,129,483,376.81
"[867, 802]",440,316,483,164.90
"[867, 802]",440,316,483,164.90
"[802, 868]",440,316,317,414.96
"[802, 868]",440,316,317,414.96
"[869, 870]",440,313,484,297.51
"[871, 870]",440,229,484,160.34
"[871, 870]",440,229,484,160.34
"[868, 872]",440,229,317,237.65
"[868, 872]",440,229,317,237.65
"[873, 874]",485,129,253,409.60
"[873, 874]",485,129,253,409.60
"[875, 876]",485,255,256,399.86
"[875, 876]",485,255,256,399.86
"[876, 877]",485,256,257,402.45
"[876, 877]",485,256,257,402.45
"[877, 873]",485,257,253,385.09
"[877, 873]",485,257,253,385.09
"[29, 878]",31,0,30,758.24
"[29, 878]",31,0,30,758.24
"[878, 879]",31,0,415,694.91
"[878, 879]",31,0,415,694.91
"[880, 29]",31,30,486,257.87
"[880, 29]",31,30,486,257.87
"[880, 29]",31,30,486,257.87
"[878, 879]",31,487,415,694.91
"[526, 880]",31,331,486,219.48
"[526, 880]",31,331,486,219.48
"[525, 30]",32,30,332,542.69
"[881, 455]",3,487,303,735.85
"[881, 455]",3,487,303,735.85
"[471, 482]",3,306,308,754.66
"[471, 482]",3,306,308,754.66
"[882, 471]",3,306,488,545.98
"[882, 471]",3,306,488,545.98
"[35, 3]",4,0,30,753.25
"[3, 883]",4,0,487,698.18
"[883, 456]",4,487,303,735.70
"[883, 456]",4,487,303,735.70
"[456, 472]",4,303,306,745.83
"[456, 472]",4,303,306,745.83
"[472, 484]",4,306,308,756.94
"[472, 484]",4,306,308,756.94
"[484, 884]",4,308,489,675.47
"[458, 474]",304,303,306,746.07
"[458, 474]",304,303,306,746.07
"[885, 886]",7,56,490,329.84
"[887, 888]",7,71,491,512.32
"[459, 475]",7,303,306,746.38
"[459, 475]",7,303,306,746.38
"[475, 487]",7,306,308,755.34
"[475, 487]",7,306,308,755.34
"[588, 889]",7,129,409,406.37
"[888, 588]",7,129,491,752.64
"[7, 890]",8,0,487,697.10
"[7, 890]",8,0,487,697.10
"[589, 891]",8,490,129,338.69
"[589, 891]",8,490,129,338.69
"[892, 893]",8,71,491,530.90
"[892, 893]",8,71,491,530.90
"[890, 460]",8,487,303,735.92
"[890, 460]",8,487,303,735.92
"[460, 476]",8,303,306,749.54
"[460, 476]",8,303,306,749.54
"[476, 894]",8,306,492,418.41
"[476, 894]",8,306,492,418.41
"[488, 895]",8,308,489,593.20
"[488, 895]",8,308,489,593.20
"[894, 488]",8,308,492,332.92
"[894, 488]",8,308,492,332.92
"[893, 589]",8,129,491,745.95
"[893, 589]",8,129,491,745.95
"[40, 8]",9,0,30,754.64
"[40, 8]",9,0,30,754.64
"[8, 896]",9,0,487,698.42
"[8, 896]",9,0,487,698.42
"[897, 40]",9,30,493,521.50
"[897, 40]",9,30,493,521.50
"[898, 897]",9,56,493,187.64
"[896, 461]",9,487,303,735.23
"[896, 461]",9,487,303,735.23
"[461, 477]",9,303,306,753.49
"[461, 477]",9,303,306,753.49
"[9, 899]",10,0,487,698.87
"[9, 899]",10,0,487,698.87
"[591, 900]",10,490,129,344.24
"[591, 900]",10,490,129,344.24
"[901, 902]",10,71,491,567.15
"[899, 462]",10,487,303,736.97
"[899, 462]",10,487,303,736.97
"[462, 478]",10,303,306,751.64
"[462, 478]",10,303,306,751.64
"[903, 489]",10,308,492,336.13
"[903, 489]",10,308,492,336.13
"[902, 591]",10,129,491,532.02
"[42, 904]",34,0,30,752.65
"[42, 904]",34,0,30,752.65
"[904, 905]",34,0,487,701.53
"[904, 905]",34,0,487,701.53
"[906, 42]",34,30,56,709.88
"[906, 42]",34,30,56,709.88
"[907, 906]",34,56,490,692.81
"[907, 906]",34,56,490,692.81
"[592, 907]",34,490,129,340.48
"[592, 907]",34,490,129,340.48
"[908, 909]",34,71,491,586.82
"[908, 909]",34,71,491,586.82
"[905, 463]",34,487,303,734.67
"[905, 463]",34,487,303,734.67
"[909, 592]",34,129,491,418.25
"[909, 592]",34,129,491,418.25
"[910, 911]",305,56,494,506.46
"[910, 911]",305,56,494,506.46
"[593, 912]",305,490,129,278.08
"[593, 912]",305,490,129,278.08
"[912, 910]",305,490,494,355.27
"[912, 910]",305,490,494,355.27
"[913, 914]",305,71,495,600.40
"[45, 14]",15,0,30,788.50
"[915, 45]",15,30,56,709.30
"[916, 915]",15,56,494,507.18
"[97, 596]",15,71,129,450.78
"[97, 596]",15,71,129,450.78
"[596, 917]",15,129,496,563.39
"[596, 917]",15,129,496,563.39
"[917, 916]",15,494,496,518.76
"[46, 15]",16,0,30,787.67
"[46, 15]",16,0,30,787.67
"[918, 46]",16,30,56,709.56
"[918, 46]",16,30,56,709.56
"[47, 16]",17,0,30,789.61
"[47, 16]",17,0,30,789.61
"[919, 47]",17,30,56,709.74
"[919, 47]",17,30,56,709.74
"[99, 598]",17,71,129,296.75
"[99, 598]",17,71,129,296.75
"[48, 17]",18,0,30,789.03
"[48, 17]",18,0,30,789.03
"[920, 48]",18,30,56,709.37
"[920, 48]",18,30,56,709.37
"[921, 920]",18,56,497,507.22
"[921, 920]",18,56,497,507.22
"[100, 599]",18,71,129,216.03
"[100, 599]",18,71,129,216.03
"[49, 18]",19,0,30,777.25
"[49, 18]",19,0,30,777.25
"[922, 49]",19,30,56,710.25
"[922, 49]",19,30,56,710.25
"[923, 922]",19,56,497,506.63
"[923, 922]",19,56,497,506.63
"[101, 557]",19,71,129,142.66
"[101, 557]",19,71,129,142.66
"[557, 924]",19,129,498,362.80
"[557, 924]",19,129,498,362.80
"[925, 923]",19,497,496,511.56
"[925, 923]",19,497,496,511.56
"[924, 925]",19,498,496,514.38
"[924, 925]",19,498,496,514.38
"[926, 927]",35,498,496,519.31
"[51, 928]",36,0,30,749.16
"[51, 928]",36,0,30,749.16
"[928, 929]",36,0,499,705.92
"[928, 929]",36,0,499,705.92
"[930, 51]",36,30,56,711.00
"[930, 51]",36,30,56,711.00
"[929, 931]",36,499,489,140.39
"[71, 52]",37,30,56,715.50
"[71, 52]",37,30,56,715.50
"[932, 71]",37,56,500,166.95
"[932, 71]",37,56,500,166.95
"[933, 932]",37,500,497,340.32
"[933, 932]",37,500,497,340.32
"[72, 53]",38,30,56,710.76
"[72, 53]",38,30,56,710.76
"[934, 935]",38,71,498,507.22
"[935, 936]",38,498,496,513.24
"[104, 937]",72,71,498,507.92
"[104, 937]",72,71,498,507.92
"[938, 939]",72,497,496,512.68
"[938, 939]",72,497,496,512.68
"[937, 938]",72,498,496,512.27
"[937, 938]",72,498,496,512.27
"[106, 940]",74,71,498,507.01
"[106, 940]",74,71,498,507.01
"[108, 941]",76,71,498,507.23
"[108, 941]",76,71,498,507.23
"[942, 943]",42,0,501,482.11
"[942, 943]",42,0,501,482.11
"[57, 942]",42,30,501,269.39
"[57, 942]",42,30,501,269.39
"[944, 57]",42,30,502,431.59
"[944, 57]",42,30,502,431.59
"[945, 946]",42,56,497,507.73
"[945, 946]",42,56,497,507.73
"[946, 944]",42,56,502,278.01
"[946, 944]",42,56,502,278.01
"[110, 947]",42,71,498,507.16
"[110, 947]",42,71,498,507.16
"[948, 945]",42,497,503,512.56
"[948, 945]",42,497,503,512.56
"[947, 948]",42,498,503,512.45
"[947, 948]",42,498,503,512.45
"[111, 949]",43,71,498,507.38
"[111, 949]",43,71,498,507.38
"[950, 951]",44,0,501,478.74
"[950, 951]",44,0,501,478.74
"[59, 950]",44,30,501,275.61
"[952, 59]",44,30,502,432.03
"[952, 59]",44,30,502,432.03
"[953, 954]",44,56,497,501.75
"[953, 954]",44,56,497,501.75
"[954, 952]",44,56,502,279.06
"[112, 955]",44,71,498,506.81
"[112, 955]",44,71,498,506.81
"[956, 953]",44,497,503,512.46
"[956, 953]",44,497,503,512.46
"[955, 956]",44,498,503,513.45
"[955, 956]",44,498,503,513.45
"[957, 958]",45,0,504,193.88
"[957, 958]",45,0,504,193.88
"[60, 959]",45,30,501,271.60
"[960, 60]",45,30,502,435.54
"[961, 962]",45,56,497,507.43
"[961, 962]",45,56,497,507.43
"[962, 960]",45,56,502,274.77
"[962, 960]",45,56,502,274.77
"[113, 963]",45,71,498,507.35
"[113, 963]",45,71,498,507.35
"[963, 964]",45,498,503,511.06
"[959, 957]",45,504,501,282.21
"[61, 965]",46,30,504,562.34
"[966, 61]",46,30,502,435.94
"[967, 968]",57,0,504,185.64
"[75, 969]",57,30,56,709.35
"[969, 967]",57,30,504,566.84
"[970, 75]",57,56,497,508.16
"[970, 75]",57,56,497,508.16
"[971, 970]",57,505,497,334.84
"[972, 971]",57,505,503,179.44
"[973, 972]",57,503,506,214.33
"[76, 974]",58,30,56,711.66
"[76, 974]",58,30,56,711.66
"[975, 976]",59,0,30,748.93
"[975, 976]",59,0,30,748.93
"[77, 975]",59,30,56,709.38
"[77, 975]",59,30,56,709.38
"[977, 77]",59,56,497,507.23
"[977, 77]",59,56,497,507.23
